city,state,lat,lon
ANDREWS AIR FORCE BASE,MD,38.8061,-76.8772
ANETA,ND,47.7093,-98.0079
ANETH,UT,37.2298,-109.392
ANGEL FIRE,NM,36.3935,-105.1775
ANGELA,MT,46.6649,-106.3236
ANGELES,PR,18.2856,-66.9698
ANGELICA,NY,42.3528,-77.9929
ANGELS CAMP,CA,38.0436,-120.58
ANGELUS OAKS,CA,34.1599,-116.8809
ANGIE,LA,30.9168,-89.8789
ANGIER,NC,35.481,-78.692
ANGLE INLET,MN,49.3272,-95.0591
ANGLETON,TX,29.1722,-95.4425
ANGOLA,IN,41.662,-85.0005
ANGOLA,LA,30.9671,-91.6006
ANGOLA,NY,42.6366,-79.0275
ANGOON,AK,57.7126,-133.6697
ANGORA,MN,47.7508,-92.761
ANGORA,NE,41.8149,-102.9702
ANGUILLA,MS,33.0239,-90.7856
ANGWIN,CA,38.5851,-122.4412
ANIAK,AK,61.4766,-156.7136
ANIMAS,NM,31.656,-108.6291
ANITA,IA,41.4392,-94.7772
ANITA,PA,41.0105,-78.9505
ANIWA,WI,45.037,-89.3058
ANKENY,IA,41.7267,-93.6
ANMOORE,WV,39.2638,-80.2911
ANN ARBOR,MI,42.2784,-83.7453
ANNA,IL,37.4481,-89.1715
ANNA,OH,40.3964,-84.2157
ANNA,TX,33.3399,-96.5277
ANNA MARIA,FL,27.5297,-82.7325
ANNABELLA,UT,38.7144,-112.0645
ANNADA,MO,39.2602,-90.7958
ANNANDALE,MN,45.2608,-94.1329
ANNANDALE,NJ,40.6331,-74.8917
ANNANDALE,VA,38.8378,-77.2103
ANNANDALE ON HUDSON,NY,42.0124,-73.8998
ANNAPOLIS,CA,38.7017,-123.3521
ANNAPOLIS,IL,39.1442,-87.8347
ANNAPOLIS,MD,38.9878,-76.4996
ANNAPOLIS,MO,37.4152,-90.6086
ANNAPOLIS JUNCTION,MD,39.1292,-76.7892
ANNAWAN,IL,41.4088,-89.9291
ANNEMANIE,AL,32.07,-87.56
ANNISTON,AL,33.6856,-85.8119
ANNISTON,MO,36.8259,-89.319
ANNONA,TX,33.5037,-94.895
ANNVILLE,KY,37.2879,-83.9705
ANNVILLE,PA,40.3629,-76.5753
ANOKA,MN,45.2816,-93.4298
ANSELMO,NE,41.6541,-99.7604
ANSLEY,NE,41.3288,-99.3812
ANSON,ME,44.773,-69.9582
ANSON,TX,32.752,-99.8959
ANSONIA,CT,41.3435,-73.0703
ANSONIA,OH,40.2184,-84.6526
ANSONVILLE,NC,35.1069,-80.1026
ANSTED,WV,38.1484,-81.104
ANTELOPE,CA,38.7152,-121.3561
ANTELOPE,MT,48.6863,-104.4169
ANTELOPE,OR,44.9229,-120.7312
ANTES FORT,PA,41.1927,-77.2213
ANTHON,IA,42.3708,-95.9224
ANTHONY,FL,29.3051,-82.0763
ANTHONY,KS,37.1047,-98.0211
ANTHONY,NM,31.9906,-106.6519
ANTHONY,TX,31.9683,-106.6014
ANTIGO,WI,45.1059,-89.191
ANTIMONY,UT,37.9404,-112.1358
ANTIOCH,CA,37.9732,-121.7963
ANTIOCH,IL,42.4559,-88.0759
ANTIOCH,TN,36.0489,-86.6548
ANTLER,ND,48.9175,-101.3217
ANTLERS,OK,34.3317,-95.6455
ANTOINE,AR,34.03,-93.4247
ANTON,CO,39.6837,-103.0948
ANTON,TX,33.7646,-102.1826
ANTON CHICO,NM,35.0935,-105.0797
ANTONITO,CO,37.1987,-106.1984
ANTRIM,NH,43.0601,-71.9836
ANTWERP,NY,44.2469,-75.6205
ANTWERP,OH,41.1908,-84.7175
ANVIK,AK,63.3026,-159.8683
ANZA,CA,33.5574,-116.6959
APACHE,OK,34.913,-98.41
APACHE JUNCTION,AZ,33.4019,-111.5094
APALACHICOLA,FL,29.7263,-85.0361
APALACHIN,NY,42.0506,-76.1755
APEX,NC,35.7297,-78.8836
APISON,TN,35.0206,-85.0205
APLINGTON,IA,42.6053,-92.8983
APO,AA,0.0,0.0
APO,AE,0.0,0.0
APO,AP,0.0,0.0
APOLLO,PA,40.5479,-79.5559
APOLLO BEACH,FL,27.7642,-82.401
APOPKA,FL,28.6916,-81.5114
APPALACHIA,VA,36.9457,-82.7658
APPLE CREEK,OH,40.7386,-81.7909
APPLE GROVE,WV,38.6817,-82.1081
APPLE RIVER,IL,42.4536,-90.1202
APPLE SPRINGS,TX,31.2803,-94.9682
APPLE VALLEY,CA,34.5131,-117.1326
APPLEGATE,CA,38.9892,-120.9931
APPLEGATE,MI,43.345,-82.6699
APPLETON,MN,45.2821,-95.952
APPLETON,NY,43.3037,-78.6358
APPLETON,WA,45.8918,-121.2001
APPLETON,WI,44.2748,-88.4117
APPLETON CITY,MO,38.1572,-93.9977
APPLING,GA,33.6003,-82.3035
APPOMATTOX,VA,37.3547,-78.766
APTOS,CA,36.9921,-121.8886
APULIA STATION,NY,42.8189,-76.0725
AQUASCO,MD,38.5819,-76.7118
AQUASHICOLA,PA,40.8128,-75.5925
AQUEBOGUE,NY,40.9401,-72.6379
AQUILLA,TX,31.8478,-97.244
ARAB,AL,34.3218,-86.4969
ARABI,GA,31.8325,-83.733
ARABI,LA,29.9656,-89.9895
ARAGON,GA,34.0893,-85.0649
ARAGON,NM,33.953,-108.6554
ARANSAS PASS,TX,27.9222,-97.1578
ARAPAHO,OK,35.6099,-98.9292
ARAPAHOE,CO,38.831,-102.1886
ARAPAHOE,NC,35.0015,-76.8044
ARAPAHOE,NE,40.3139,-99.883
ARAPAHOE,WY,42.9708,-108.5842
ARARAT,NC,36.3769,-80.5963
ARARAT,VA,36.621,-80.5045
ARBELA,MO,40.5038,-92.0146
ARBOLES,CO,37.1235,-107.4096
ARBON,ID,42.4998,-112.5526
ARBOVALE,WV,38.4772,-79.768
ARBUCKLE,CA,39.0307,-122.0165
ARBYRD,MO,36.0434,-90.2298
ARCADE,NY,42.5783,-78.3777
ARCADIA,CA,34.1348,-118.0378
ARCADIA,FL,27.1655,-81.8943
ARCADIA,IA,42.0517,-95.034
ARCADIA,IN,40.1681,-86.0233
ARCADIA,KS,37.6438,-94.6975
ARCADIA,LA,32.5795,-92.9067
ARCADIA,MI,44.5051,-86.1961
ARCADIA,MO,37.5556,-90.5926
ARCADIA,NE,41.4377,-99.0969
ARCADIA,OH,41.1172,-83.5355
ARCADIA,OK,35.6847,-97.3271
ARCADIA,PA,40.7931,-78.847
ARCADIA,SC,34.9571,-81.993
ARCADIA,WI,44.2415,-91.5108
ARCANUM,OH,39.9859,-84.5353
ARCATA,CA,40.8532,-124.0607
ARCH CAPE,OR,45.8442,-123.8632
ARCHBALD,PA,41.483,-75.5322
ARCHBOLD,OH,41.5376,-84.2963
ARCHER,FL,29.5539,-82.5054
ARCHER,IA,43.0989,-95.7428
ARCHER,NE,41.1696,-98.1263
ARCHER CITY,TX,33.5803,-98.6361
ARCHIBALD,LA,32.3631,-91.7697
ARCHIE,MO,38.5193,-94.3524
ARCO,ID,43.5327,-113.3073
ARCO,MN,44.4158,-96.1815
ARCOLA,IL,39.6809,-88.3051
ARCOLA,IN,41.1024,-85.2866
ARCOLA,MO,37.5259,-93.8598
ARCOLA,MS,33.2639,-90.8108
ARCOLA,PA,40.18,-75.44
ARCOLA,VA,38.96,-77.52
ARCTIC VILLAGE,AK,68.1519,-145.485
ARDARA,PA,40.3598,-79.7334
ARDEN,NC,35.4623,-82.5758
ARDEN,NY,41.2746,-74.1536
ARDENVOIR,WA,47.7283,-120.3685
ARDMORE,AL,34.9562,-86.811
ARDMORE,OK,34.1886,-97.1522
ARDMORE,PA,40.0025,-75.3002
ARDMORE,TN,35.0633,-86.8523
ARDSLEY,NY,41.0099,-73.8405
ARDSLEY ON HUDSON,NY,41.0255,-73.8751
ARECIBO,PR,18.4456,-66.6993
AREDALE,IA,42.8399,-93.0153
ARENA,WI,43.1403,-89.9368
ARENAS VALLEY,NM,32.797,-108.1845
ARENDTSVILLE,PA,39.9241,-77.2966
ARENZVILLE,IL,39.8892,-90.4015
ARGENTA,IL,39.9308,-88.8317
ARGILLITE,KY,38.4482,-82.8372
ARGONIA,KS,37.2996,-97.6948
ARGONNE,WI,45.7278,-88.8101
ARGOS,IN,41.2302,-86.2501
ARGUSVILLE,ND,47.0592,-96.973
ARGYLE,FL,30.714,-86.0402
ARGYLE,GA,31.0752,-82.6661
ARGYLE,IA,40.5208,-91.5639
ARGYLE,MI,43.5707,-82.9563
ARGYLE,MN,48.3263,-96.9045
ARGYLE,MO,38.2874,-92.0123
ARGYLE,NY,43.2419,-73.4666
ARGYLE,TX,33.1151,-97.1625
ARGYLE,WI,42.694,-89.864
ARIEL,WA,46.0292,-122.4555
ARIMO,ID,42.5729,-112.2618
ARION,IA,41.9647,-95.4549
ARIPEKA,FL,28.4302,-82.662
ARISPE,IA,40.9498,-94.2188
ARISTES,PA,40.8201,-76.3296
ARITON,AL,31.6124,-85.696
ARIVACA,AZ,31.5824,-111.3062
ARIZONA CITY,AZ,32.7428,-111.6797
ARJAY,KY,36.8595,-83.6328
ARK,VA,37.4383,-76.5764
ARKABUTLA,MS,34.6988,-90.1239
ARKADELPHIA,AR,34.1014,-93.0647
ARKANSAS CITY,AR,33.5833,-91.2472
ARKANSAS CITY,KS,37.0784,-96.9857
ARKANSAW,WI,44.6133,-92.0776
ARKDALE,WI,44.0671,-89.9033
ARKOMA,OK,35.3521,-94.4632
ARKPORT,NY,42.4223,-77.7168
ARKVILLE,NY,42.1311,-74.5937
ARLEE,MT,47.1852,-114.0122
ARLEY,AL,34.0788,-87.1847
ARLINGTON,AL,32.0762,-87.5622
ARLINGTON,AZ,33.3085,-112.7962
ARLINGTON,CO,38.3944,-103.3572
ARLINGTON,GA,31.472,-84.7424
ARLINGTON,IA,42.7598,-91.6735
ARLINGTON,IL,41.4382,-89.243
ARLINGTON,IN,39.6632,-85.5804
ARLINGTON,KS,37.8226,-98.1763
ARLINGTON,KY,36.7906,-88.9608
ARLINGTON,MA,42.4162,-71.1688
ARLINGTON,MN,44.6087,-94.1013
ARLINGTON,NE,41.5165,-96.3434
ARLINGTON,OH,40.9027,-83.6355
ARLINGTON,OR,45.5463,-120.3259
ARLINGTON,SD,44.3839,-97.1585
ARLINGTON,TN,35.2922,-89.7199
ARLINGTON,TX,32.7129,-97.1177
ARLINGTON,VA,38.8787,-77.1041
ARLINGTON,VT,43.123,-73.1755
ARLINGTON,WA,48.1806,-121.9513
ARLINGTON,WI,43.322,-89.3541
ARLINGTON HEIGHTS,IL,42.0866,-87.9819
ARLINGTON HEIGHTS,MA,42.4288,-71.1494
ARMA,KS,37.5646,-94.714
ARMADA,MI,42.8492,-82.9234
ARMAGH,PA,40.4684,-79.0456
ARMBRUST,PA,40.2463,-79.5698
ARMINGTON,IL,40.3613,-89.3216
ARMINTO,WY,43.115,-107.3786
ARMONA,CA,36.3096,-119.7085
ARMONK,NY,41.1247,-73.7086
ARMOREL,AR,35.9122,-89.7233
ARMOUR,SD,43.3057,-98.3862
ARMSTRONG,IA,43.4139,-94.4828
ARMSTRONG,IL,40.2402,-87.8822
ARMSTRONG,MO,39.2701,-92.7023
ARMSTRONG,TX,26.8528,-97.7139
ARMSTRONG CREEK,WI,45.6831,-88.498
ARMUCHEE,GA,34.4772,-85.1494
ARNAUDVILLE,LA,30.4335,-91.924
ARNEGARD,ND,47.7351,-103.4885
ARNETT,OK,36.0588,-99.6907
ARNETT,WV,37.8216,-81.4292
ARNOLD,CA,38.3708,-120.1614
ARNOLD,KS,38.7077,-100.0705
ARNOLD,MD,39.043,-76.4942
ARNOLD,MI,46.0506,-87.4917
ARNOLD,MO,38.4234,-90.4016
ARNOLD,NE,41.5304,-100.157
ARNOLD AFB,TN,35.3605,-86.2138
ARNOLDS PARK,IA,43.3592,-95.1322
ARNOLDSBURG,WV,38.8508,-81.141
ARNOLDSVILLE,GA,33.872,-83.2345
ARNOT,PA,41.6664,-77.1603
AROCK,OR,43.9345,-117.0842
ARODA,VA,38.3066,-78.2522
AROMA PARK,IL,41.0811,-87.8028
AROMAS,CA,36.876,-121.6235
ARONA,PA,40.2682,-79.6575
ARP,TX,32.2788,-95.0673
ARPIN,WI,44.5399,-90.0126
ARREY,NM,32.7639,-107.4153
ARRIBA,CO,39.3467,-103.2759
ARRINGTON,TN,35.8737,-86.6539
ARRINGTON,VA,37.6819,-78.9275
ARROW ROCK,MO,39.0829,-92.9371
ARROWSMITH,IL,40.3912,-88.6316
ARROYO,PR,17.9871,-66.0582
ARROYO GRANDE,CA,35.1374,-120.4776
ARROYO HONDO,NM,36.5516,-105.6273
ARROYO SECO,NM,36.4942,-105.6188
ART,TX,30.7964,-99.0376
ARTEMAS,PA,39.7614,-78.4086
ARTEMUS,KY,36.8414,-83.8217
ARTESIA,CA,33.8662,-118.0813
ARTESIA,MS,33.4151,-88.6498
ARTESIA,NM,32.7827,-104.3655
ARTESIA WELLS,TX,28.264,-99.2801
ARTESIAN,SD,44.0229,-97.9818
ARTHUR,IA,42.3415,-95.3617
ARTHUR,IL,39.6813,-88.4647
ARTHUR,ND,47.0935,-97.1969
ARTHUR,NE,41.5432,-101.696
ARTHUR,TN,36.5482,-83.6708
ARTHUR CITY,TX,33.8634,-95.427
ARTHURDALE,WV,39.4923,-79.8265
ARTIE,WV,37.9488,-81.3633
ARTOIS,CA,39.6398,-122.2071
ARVADA,CO,39.8224,-105.1112
ARVADA,WY,44.7778,-106.0024
ARVERNE,NY,40.5945,-73.7962
ARVILLA,ND,47.9332,-97.4842
ARVIN,CA,35.1145,-118.8183
ARVONIA,VA,37.6712,-78.4173
ARY,KY,37.3628,-83.1452
ASBURY,MO,37.319,-94.5596
ASBURY,NJ,40.6795,-75.0321
ASBURY,WV,37.8205,-80.5733
ASBURY PARK,NJ,40.2467,-74.049
ASCUTNEY,VT,43.4242,-72.4426
ASH,NC,34.073,-78.4515
ASH FLAT,AR,36.198,-91.6309
ASH FORK,AZ,35.1862,-112.6302
ASH GROVE,MO,37.2883,-93.579
ASHAWAY,RI,41.4351,-71.7623
ASHBURN,GA,31.7077,-83.6817
ASHBURN,MO,39.529,-91.1656
ASHBURN,VA,39.0337,-77.4906
ASHBURNHAM,MA,42.6557,-71.922
ASHBY,MA,42.6736,-71.8343
ASHBY,MN,46.084,-95.7804
ASHBY,NE,42.0064,-101.9958
ASHCAMP,KY,37.2618,-82.4862
ASHDOWN,AR,33.6895,-94.1297
ASHEBORO,NC,35.6948,-79.8073
ASHER,KY,37.0506,-83.4293
ASHER,OK,34.9569,-96.8546
ASHERTON,TX,28.3512,-99.6943
ASHEVILLE,NC,35.5967,-82.5514
ASHFIELD,MA,42.5259,-72.8093
ASHFIELD,PA,40.7846,-75.7138
ASHFORD,AL,31.1841,-85.2529
ASHFORD,CT,41.8955,-72.1587
ASHFORD,WA,46.8187,-122.0294
ASHFORD,WV,38.1896,-81.6878
ASHIPPUN,WI,43.2075,-88.5085
ASHKUM,IL,40.865,-87.9763
ASHLAND,AL,33.2302,-85.8678
ASHLAND,IL,39.9016,-90.0933
ASHLAND,KS,37.2115,-99.8179
ASHLAND,KY,38.4663,-82.6651
ASHLAND,LA,32.105,-93.131
ASHLAND,MA,42.2594,-71.4683
ASHLAND,ME,46.6749,-68.5109
ASHLAND,MO,38.7759,-92.2573
ASHLAND,MS,34.8208,-89.1583
ASHLAND,MT,45.5717,-106.2776
ASHLAND,NE,41.0838,-96.3992
ASHLAND,NH,43.7249,-71.6132
ASHLAND,NY,42.3227,-74.3356
ASHLAND,OH,40.8598,-82.3135
ASHLAND,OR,42.2003,-122.6382
ASHLAND,PA,40.7744,-76.3545
ASHLAND,VA,37.7555,-77.4959
ASHLAND,WI,46.5604,-90.9266
ASHLAND CITY,TN,36.2895,-87.066
ASHLEY,IL,38.304,-89.181
ASHLEY,IN,41.527,-85.0539
ASHLEY,MI,43.1867,-84.4893
ASHLEY,ND,46.0713,-99.3179
ASHLEY,OH,40.4151,-82.9584
ASHLEY FALLS,MA,42.0654,-73.3165
ASHMORE,IL,39.5306,-88.0411
ASHTABULA,OH,41.8592,-80.7919
ASHTON,IA,43.3023,-95.7921
ASHTON,ID,44.0445,-111.328
ASHTON,IL,41.8578,-89.1928
ASHTON,MD,39.1491,-76.9913
ASHTON,NE,41.2932,-98.8055
ASHTON,SD,45.0135,-98.4927
ASHTON,WV,38.6015,-82.1059
ASHUELOT,NH,42.797,-72.4355
ASHVILLE,AL,33.8177,-86.213
ASHVILLE,NY,42.0858,-79.4204
ASHVILLE,OH,39.7261,-82.9632
ASHVILLE,PA,40.5414,-78.5423
ASHWOOD,OR,44.6911,-120.6542
ASKOV,MN,46.2051,-92.7345
ASOTIN,WA,46.1716,-117.1035
ASPEN,CO,39.1651,-106.7984
ASPERMONT,TX,33.1788,-100.254
ASPERS,PA,39.9712,-77.2372
ASPINWALL,IA,41.9074,-95.1509
ASSARIA,KS,38.6761,-97.5758
ASSAWOMAN,VA,37.8561,-75.5282
ASSONET,MA,41.7853,-71.0667
ASSUMPTION,IL,39.5158,-89.0374
ASTATULA,FL,28.7113,-81.7204
ASTON,PA,39.8645,-75.4315
ASTOR,FL,29.1747,-81.5528
ASTORIA,IL,40.2406,-90.3069
ASTORIA,NY,40.7687,-73.9199
ASTORIA,OR,46.1103,-123.6799
ASTORIA,SD,44.5651,-96.5486
ATALISSA,IA,41.5968,-91.1589
ATASCADERO,CA,35.4736,-120.675
ATASCOSA,TX,29.2771,-98.7286
ATCHISON,KS,39.5267,-95.117
ATCO,NJ,39.7744,-74.8376
ATGLEN,PA,39.9351,-75.9585
ATHELSTANE,WI,45.4352,-88.2523
ATHENA,OR,45.8883,-118.554
ATHENS,AL,34.819,-87.0037
ATHENS,GA,33.9557,-83.3824
ATHENS,IL,39.9779,-89.6642
ATHENS,IN,41.0536,-86.1256
ATHENS,LA,32.6474,-93.0451
ATHENS,ME,44.9453,-69.6473
ATHENS,MI,42.1095,-85.222
ATHENS,NY,42.2821,-73.832
ATHENS,OH,39.3025,-82.0787
ATHENS,PA,41.9299,-76.4484
ATHENS,TN,35.4315,-84.6224
ATHENS,TX,32.1738,-95.8495
ATHENS,WI,45.0564,-89.9729
ATHENS,WV,37.443,-80.9403
ATHERTON,CA,37.4501,-122.205
ATHOL,ID,47.956,-116.6663
ATHOL,KS,39.7852,-98.8981
ATHOL,KY,37.55,-83.57
ATHOL,MA,42.5607,-72.1839
ATHOL,NY,43.4802,-73.8877
ATHOL SPRINGS,NY,42.7694,-78.8669
ATKA,AK,52.23,-174.2097
ATKINS,AR,35.3019,-92.9238
ATKINS,IA,41.982,-91.8922
ATKINS,VA,36.8836,-81.3885
ATKINSON,IL,41.3954,-90.0203
ATKINSON,NC,34.509,-78.1888
ATKINSON,NE,42.6228,-98.9853
ATKINSON,NH,42.8393,-71.1611
ATLANTA,GA,33.7715,-84.3864
ATLANTA,ID,43.8,-115.15
ATLANTA,IL,40.2554,-89.2573
ATLANTA,IN,40.2049,-86.0189
ATLANTA,KS,37.4904,-96.7701
ATLANTA,LA,31.7705,-92.7457
ATLANTA,MI,45.0364,-84.1787
ATLANTA,MO,39.9164,-92.4579
ATLANTA,NE,40.3942,-99.502
ATLANTA,NY,42.5619,-77.4721
ATLANTA,TX,33.0985,-94.1595
ATLANTIC,IA,41.3962,-94.9999
ATLANTIC,NC,34.89,-76.3575
ATLANTIC,PA,41.5262,-80.2784
ATLANTIC,VA,37.9025,-75.5175
ATLANTIC BEACH,FL,30.3614,-81.4264
ATLANTIC BEACH,NC,34.6973,-76.793
ATLANTIC BEACH,NY,40.5876,-73.7303
ATLANTIC CITY,NJ,39.3669,-74.4331
ATLANTIC HIGHLANDS,NJ,40.399,-74.0411
ATLANTIC MINE,MI,47.1055,-88.7226
ATLAS,MI,42.9379,-83.5347
ATLASBURG,PA,40.3467,-80.3826
ATMORE,AL,31.074,-87.4942
ATOKA,OK,34.3479,-96.1135
ATOKA,TN,35.4286,-89.775
ATOMIC CITY,ID,43.443,-112.8128
ATQASUK,AK,70.4891,-157.3988
ATTALLA,AL,34.0823,-86.0586
ATTAPULGUS,GA,30.7526,-84.4833
ATTICA,IN,40.3053,-87.2046
ATTICA,KS,37.2754,-98.2397
ATTICA,MI,43.0631,-83.1677
ATTICA,NY,42.8324,-78.2997
ATTICA,OH,41.0597,-82.8788
ATTLEBORO,MA,41.9383,-71.2942
ATTLEBORO FALLS,MA,41.9726,-71.3073
ATWATER,CA,37.2931,-120.646
ATWATER,MN,45.1419,-94.7891
ATWATER,OH,41.0314,-81.1731
ATWOOD,CA,33.8657,-117.8301
ATWOOD,CO,40.5231,-103.273
ATWOOD,IL,39.8237,-88.463
ATWOOD,IN,41.259,-85.9702
ATWOOD,KS,39.7851,-100.9647
ATWOOD,OK,34.9314,-96.3454
ATWOOD,TN,36.01,-88.6586
AU GRES,MI,44.0583,-83.6619
AU SABLE FORKS,NY,44.457,-73.7793
AU TRAIN,MI,46.399,-86.7887
AUBERRY,CA,37.0796,-119.4177
AUBREY,AR,34.6889,-90.984
AUBREY,TX,33.2741,-96.9865
AUBURN,AL,32.5795,-85.5121
AUBURN,CA,38.9395,-121.092
AUBURN,GA,34.0197,-83.8347
AUBURN,IA,42.2893,-94.8885
AUBURN,IL,39.5812,-89.7561
AUBURN,IN,41.3347,-85.0311
AUBURN,KS,38.9132,-95.8542
AUBURN,KY,36.8865,-86.7277
AUBURN,MA,42.1957,-71.8461
AUBURN,ME,44.0938,-70.2303
AUBURN,MI,43.6394,-84.0943
AUBURN,NE,40.3488,-95.9003
AUBURN,NH,42.9889,-71.3458
AUBURN,NY,42.9256,-76.5685
AUBURN,PA,40.593,-76.1273
AUBURN,WA,47.3038,-122.2031
AUBURN,WV,39.0883,-80.8981
AUBURN,WY,42.8145,-111.0001
AUBURN HILLS,MI,42.6523,-83.2845
AUBURN UNIVERSITY,AL,32.5994,-85.489
AUBURNDALE,FL,28.0913,-81.8295
AUBURNDALE,MA,42.3451,-71.2472
AUBURNDALE,WI,44.6702,-90.0026
AUBURNTOWN,TN,35.961,-86.1136
AUDUBON,IA,41.7381,-94.9186
AUDUBON,MN,46.8477,-96.0141
AUDUBON,NJ,39.8915,-75.0729
AUDUBON,PA,40.1215,-75.3405
AUGUSTA,AR,35.2482,-91.3546
AUGUSTA,GA,33.4589,-82.0265
AUGUSTA,IL,40.2388,-90.9684
AUGUSTA,KS,37.6577,-96.9559
AUGUSTA,KY,38.7252,-83.9794
AUGUSTA,ME,44.3236,-69.7708
AUGUSTA,MI,42.3546,-85.3453
AUGUSTA,MO,38.6001,-90.878
AUGUSTA,MT,47.514,-112.6052
AUGUSTA,NJ,41.1402,-74.6973
AUGUSTA,OH,40.6856,-81.0211
AUGUSTA,WI,44.7268,-91.1264
AUGUSTA,WV,39.3152,-78.6009
AUGUSTA SPRINGS,VA,38.1028,-79.3186
AUKE BAY,AK,58.3833,-134.6591
AULANDER,NC,36.1952,-77.092
AULT,CO,40.6964,-104.6437
AULTMAN,PA,40.5709,-79.2624
AUMSVILLE,OR,44.8199,-122.8643
AURELIA,IA,42.7173,-95.4369
AURIESVILLE,NY,42.9294,-74.3166
AURORA,CO,39.7044,-104.8009
AURORA,IA,42.6067,-91.7559
AURORA,IL,41.7639,-88.2764
AURORA,IN,39.0611,-84.9597
AURORA,KS,39.4377,-97.5358
AURORA,ME,44.913,-68.3517
AURORA,MN,47.4792,-92.1391
AURORA,MO,36.8892,-93.6726
AURORA,NC,35.3076,-76.774
AURORA,NE,40.8295,-98.0352
AURORA,NY,42.7422,-76.6661
AURORA,OH,41.3165,-81.3433
AURORA,OR,45.2389,-122.8056
AURORA,SD,44.2966,-96.673
AURORA,UT,38.9099,-111.9314
AURORA,WV,39.2915,-79.5667
AUSTELL,GA,33.8071,-84.6065
AUSTERLITZ,NY,42.3168,-73.4553
AUSTIN,AR,34.9921,-91.9788
AUSTIN,CO,38.8027,-107.9352
AUSTIN,IN,38.769,-85.8054
AUSTIN,KY,36.8165,-85.9943
AUSTIN,MN,43.7177,-92.9064
AUSTIN,NV,39.7395,-117.1984
AUSTIN,PA,41.5939,-78.0152
AUSTIN,TX,30.2882,-97.7543
AUSTINBURG,OH,41.7657,-80.8566
AUSTINVILLE,IA,42.6148,-92.9765
AUSTINVILLE,VA,36.8325,-80.8629
AUSTWELL,TX,28.4023,-96.8545
AUTAUGAVILLE,AL,32.4563,-86.7148
AUTRYVILLE,NC,35.0241,-78.6168
AUXIER,KY,37.7231,-82.708
AUXVASSE,MO,38.9993,-91.8851
AVA,IL,37.8663,-89.5104
AVA,MO,36.8779,-92.6645
AVA,NY,43.3744,-75.4624
AVA,OH,39.8339,-81.576
AVALON,CA,33.3915,-118.4485
AVALON,NJ,39.0899,-74.7307
AVALON,TX,32.2046,-96.7892
AVALON,WI,42.659,-88.8306
AVANT,OK,36.4846,-96.0786
AVAWAM,KY,37.2245,-83.2755
AVELLA,PA,40.2485,-80.4295
AVENAL,CA,35.9317,-120.0921
AVENEL,NJ,40.5856,-74.2707
AVENUE,MD,38.2693,-76.7497
AVERA,GA,33.1576,-82.5437
AVERILL,VT,44.9437,-71.6827
AVERILL PARK,NY,42.6328,-73.5248
AVERY,CA,38.2236,-120.3347
AVERY,ID,47.2596,-115.8394
AVERY,TX,33.4942,-94.822
AVERY ISLAND,LA,29.8979,-91.9062
AVILA BEACH,CA,35.1884,-120.7292
AVILLA,IN,41.3549,-85.251
AVILLA,MO,37.2174,-94.1447
AVINGER,TX,32.8668,-94.5694
AVIS,PA,41.1858,-77.3151
AVISTON,IL,38.5993,-89.6057
AVOCA,AR,36.4047,-94.0713
AVOCA,IA,41.4786,-95.3795
AVOCA,IN,38.9151,-86.5527
AVOCA,MI,43.0739,-82.6963
AVOCA,MN,43.9864,-95.5828
AVOCA,NE,40.7914,-96.1311
AVOCA,NY,42.4235,-77.437
AVOCA,TX,32.8763,-99.6964
AVOCA,WI,43.1433,-90.2663
AVON,CO,39.6216,-106.495
AVON,CT,41.7916,-72.8545
AVON,IL,40.635,-90.4296
AVON,IN,39.7618,-86.3967
AVON,MA,42.1288,-71.0469
AVON,MN,45.6182,-94.4362
AVON,MS,33.219,-91.0535
AVON,MT,46.6535,-112.5886
AVON,NC,35.3368,-75.51
AVON,NY,42.903,-77.7486
AVON,OH,41.4485,-82.0193
AVON,SD,42.996,-98.0356
AVON BY THE SEA,NJ,40.1914,-74.0167
AVON LAKE,OH,41.4968,-82.0176
AVON PARK,FL,27.593,-81.4481
AVONDALE,AZ,33.4172,-112.3175
AVONDALE,CO,38.073,-104.4923
AVONDALE,PA,39.8254,-75.7641
AVONDALE,WV,37.4023,-81.7735
AVONDALE ESTATES,GA,33.771,-84.2593
AVONMORE,PA,40.551,-79.45
AWENDAW,SC,32.9538,-79.6876
AXIS,AL,30.9543,-88.0182
AXSON,GA,31.2998,-82.7234
AXTELL,KS,39.8923,-96.2857
AXTELL,NE,40.5178,-99.1132
AXTELL,TX,31.6742,-96.9592
AXTELL,UT,39.0832,-111.9029
AXTON,VA,36.6796,-79.7081
AYDEN,NC,35.4394,-77.3806
AYDLETT,NC,36.3136,-75.9112
AYER,MA,42.5629,-71.5688
AYLETT,VA,37.8095,-77.1865
AYNOR,SC,33.9749,-79.1166
AYR,ND,47.0211,-97.4629
AYR,NE,40.4229,-98.4296
AYRSHIRE,IA,43.018,-94.8853
AZALEA,OR,42.8281,-123.1168
AZALIA,MI,42.0189,-83.6659
AZLE,TX,32.9038,-97.5601
AZTEC,NM,36.8718,-107.9512
AZUSA,CA,34.1381,-117.9122
BABB,MT,48.8491,-113.3133
BABBITT,MN,47.6728,-91.987
BABCOCK,WI,44.2927,-90.1993
BABSON PARK,FL,27.8317,-81.536
BABSON PARK,MA,42.2988,-71.2601
BABYLON,NY,40.6455,-73.4167
